EAN,SKU,Nome,Marca,Fabricante,Descrição,Preço_sem_desconto,Preço_com_desconto,Porcentagem_desconto,Tipo_desconto
7896306621192,1049475,TRENTO WAFER NERO DARK 22G,peccin-s-a,PECCIN S/A,TRENTO WAFER NERO DARK 22G,1.7000000000000002,1.7000000000000002,0.0,Ausente
3555801358012,1046098,FUN SLIME SHAKER - 84246 @,central-atac.-barao-ltda,CENTRAL ATAC. BARAO LTDA,FUN SLIME SHAKER - 84246 @,38.9,38.9,0.0,Ausente
7898039601236,1040777,FUN BARBIE MASSINHA 4 POTES 50G - 72944,central-atac.-barao-ltda,CENTRAL ATAC. BARAO LTDA,FUN BARBIE MASSINHA 4 POTES 50G - 72944,14.99,14.99,0.0,Ausente
7896744843408,1055478,BRINQUEDO CACAMBA MASTER - 4687-1,central-atac.-barao-ltda,CENTRAL ATAC. BARAO LTDA,BRINQUEDO CACAMBA MASTER - 4687-1,37.99,37.99,0.0,Ausente
7897500537012,1054081,CANDIDE PICAPE MONSTRO LUCCAS NETO - 8574-8 @,central-atac.-barao-ltda,CENTRAL ATAC. BARAO LTDA,CANDIDE PICAPE MONSTRO LUCCAS NETO - 8574-8 @,39.9,39.9,0.0,Ausente
7896964621954,1055722,BRINQUEDO BABY JUNIOR FOFINHA - 8346-6 @,central-atac.-barao-ltda,CENTRAL ATAC. BARAO LTDA,BRINQUEDO BABY JUNIOR FOFINHA - 8346-6 @,25.9,25.9,0.0,Ausente
7896914002963,1039178,Bem Estar Fralda Comfort Lv18 Pg16 Eg,carta-fabril,CARTA FABRIL,FRALDA BEM ESTAR COMFORT LV18 PG16 EG,64.59,64.59,0.0,Ausente
7896914003083,1039453,Bem Estar Toalha Umed C/36,carta-fabril,CARTA FABRIL,LENCO UMED BEM ESTAR C/36 @,10.99,10.99,0.0,Ausente
7896914002833,1039647,Looney Tunes Baby Toalha Umed C/48@,carta-fabril,CARTA FABRIL,LENCOS UMED BABY LOONEY TUNES C/48 @,7.69,7.69,0.0,Ausente
8880000332088,1047800,MACA POWER PERUANA 1200MG 60 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,MACA POWER PERUANA 1200MG 60 CAPS,53.96,40.0,0.26,Normal
7898593050891,1047801,MACA ULTRA PERUANA 2000MG 90 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,MACA ULTRA PERUANA 2000MG 90 CAPS,59.9,47.92,0.2,Normal
7898593050983,1056355,COLAGENO HIDRO 2X1 FRUTAS VERMELHAS  250G,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,COLAGENO HIDRO 2X1 FRUTAS VERMELHAS  250G,107.96,107.96,0.0,Ausente
7898593052024,1047787,COLAGENO HIDRO 2X1 MANG E MAR 10G C/30 SACHES,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,COLAGENO HIDRO 2X1 MANG E MAR 10G C/30 SACHES,89.9,71.92,0.2,Normal
7898593050945,1047779,ACALENTUS L TRIPTOFANO 250MG 60 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,ACALENTUS L TRIPTOFANO 250MG 60 CAPS,59.9,47.92,0.2,Normal
7898593052116,1047778,ASCORVIT C + ZINCO 60 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,ASCORVIT C + ZINCO 60 CAPS,49.9,39.92,0.2,Normal
7898593050969,1047786,COLAGENO HIDRO 2X1 VERISOL FR VER 10G C/30 SACHES,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,COLAGENO HIDRO 2X1 VERISOL FR VER 10G C/30 SACHES,131.96,110.0,0.17,Normal
7898593052451,1056361,COLAGENO DERMUP  SUPREME AC.HIALUR+D-PANT 30 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,COLAGENO DERMUP  SUPREME AC.HIALUR+D-PANT 30 CAPS,83.96,83.96,0.0,Ausente
7898593052109,1053312,CONDRIGEN ARTRO FRUTAS AMARELAS 10G C/30 SACHES,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,CONDRIGEN ARTRO FRUTAS AMARELAS 10G C/30 SACHES,161.96,161.96,0.0,Ausente
7898593052703,1056351,ASCORVIT C + ZINCO 30 CAPS,maxinutri-lab-nutraceutico,MAXINUTRI LAB NUTRACEUTICO,ASCORVIT C + ZINCO 30 CAPS,27.56,27.56,0.0,Ausente
7898617520034,1033851,Probelle Age Ultra Condicionador 250G,(d)-probelle,(D) PROBELLE,PROBELLE AGE ULTRA COND 250G,16.9,16.9,0.0,Ausente
7898617520256,1033854,Probelle Pos Quimica Condicionador 250Ml,(d)-probelle,(D) PROBELLE,PROBELLE POS QUIMICA COND 250ML,19.2,19.2,0.0,Ausente
7898617520324,1033860,PROBELLE OLEO DE ARGAN AMPOLA 17ML (CX 24),(d)-probelle,(D) PROBELLE,PROBELLE OLEO DE ARGAN AMPOLA 17ML (CX 24),11.0,11.0,0.0,Ausente
7898617520140,1033843,Probelle Force Ultra Shampoo 250Ml,(d)-probelle,(D) PROBELLE,PROBELLE FORCE ULTRA SH 250ML,19.2,19.2,0.0,Ausente
7898617520300,1032877,PROBELLE OLEO DE ARGAN 60ML,(d)-probelle,(D) PROBELLE,PROBELLE OLEO DE ARGAN 60ML,16.7,16.7,0.0,Ausente
7898617520614,1032878,PROBELLE PERFUME CAPILAR 17ML (CX 12),(d)-probelle,(D) PROBELLE,PROBELLE PERFUME CAPILAR 17ML (CX 12),11.0,11.0,0.0,Ausente
7898617520225,1035211,PROBELLE FORCE ULTRA NUTRITIVE REPAIR 120ML,(d)-probelle,(D) PROBELLE,PROBELLE FORCE ULTRA NUTRITIVE REPAIR 120ML,20.5,20.5,0.0,Ausente
7898617520751,1035216,Probelle Explosao Cachos Shampoo 250Ml @,(d)-probelle,(D) PROBELLE,PROBELLE EXPLOSAO CACHOS SH 250ML @,16.9,16.9,0.0,Ausente
7898617520201,1032874,PROBELLE FORCE ULTRA FLUIDO FINALIZADOR 140ML,(d)-probelle,(D) PROBELLE,PROBELLE FORCE ULTRA FLUIDO FINALIZADOR 140ML,27.5,27.5,0.0,Ausente
7898617520232,1033853,Probelle Pos Quimica Shampoo 250Ml,(d)-probelle,(D) PROBELLE,PROBELLE POS QUIMICA SH 250ML,19.2,19.2,0.0,Ausente
0027084929539,1045607,MATTEL BARBIE SORT FASHION - T7439,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL BARBIE SORT FASHION - T7439,44.0,44.0,0.0,Ausente
0074299057854,1040875,MATTEL HOT WHEELS CARROS BASICOS SORT - 5785,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL HOT WHEELS CARROS BASICOS SORT - 5785,15.99,15.99,0.0,Ausente
7896744849905,1049522,MATTEL BRINQUEDO CAMINHAO FORCE TRUCK - 4990,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL BRINQUEDO CAMINHAO FORCE TRUCK - 4990,43.9,43.9,0.0,Ausente
0074299018060,1040877,MATTEL HOT WHEELS PACOTE PRES C/5 CARROS - 1806,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL HOT WHEELS PACOTE PRES C/5 CARROS - 1806,77.69,77.69,0.0,Ausente
0887961650044,1048705,MATTEL POLLY BONECA ATIVA - FTP67,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL POLLY BONECA ATIVA - FTP67,27.9,27.9,0.0,Ausente
7896965213516,1055473,MATTEL ROMA CAMINHAO VOYAGER BOMBEIRO - 7390-9,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL ROMA CAMINHAO VOYAGER BOMBEIRO - 7390-9,63.8,63.8,0.0,Ausente
7896744848403,1049459,MATTEL BRINQUEDO LIGUE OS NUMEROS 144 PECAS - 4840 @,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL BRINQUEDO LIGUE OS NUMEROS 144 PECAS - 4840,46.99,39.9,0.15,Normal
7896744827460,1055475,MATTEL HOT WHEELS BALDINHO DE PRAIA - 8274-6,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL HOT WHEELS BALDINHO DE PRAIA - 8274-6,46.9,39.9,0.15,Normal
7896965219587,1048712,MATTEL ROMA CAMINHAO NEXT RACE FIRE BOMBEIRO - 1958 @,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL ROMA CAMINHAO NEXT RACE FIRE BOMBEIRO - 1958,87.99,87.99,0.0,Ausente
7896965214209,1054066,MATTEL ROMA CAMINHAO URBAN TIRA ENTULHO - 5865-3,mattel-do-brasil-ltda,MATTEL DO BRASIL LTDA,MATTEL ROMA CAMINHAO URBAN TIRA ENTULHO - 5865-3,39.9,39.9,0.0,Ausente
7899768843904,1065715,Mochila Princesas,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,"Mochila Princesas Em tamanho 16"", é produzida em poliéster resistente e estampado. Painel frontal Cetim vincado – Compartimento principal amplo, 2 bolsos laterais em mesh com elástico. Zíper com puxadores personalizados. Alças acolchoadas com regulagem de tamanho para maior conforto.Características:Tamanho 16"";Medidas aproximadas: Largura: 30cm x Altura: 40cm x Comprimento: 15cm;Compartimento principal amplo;Zíper com puxadores;ATENÇÃO:– O fabricante/fornecedor pode alterar detalhes de cor nos produtos, acessórios, etc, sem aviso prévio;– As tonalidades de cores podem variar de acordo com as configurações de seu monitor ou celular, as imagens são meramente ilustrativas.",149.9,79.9,0.47000000000000003,Normal
7899768843928,1065718,Lancheira Princesas,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,"Lancheira Princesa Disney R2 – produzida em poliéster resistente e estampado. Painel frontal Cetim vincado – Compartimento com revestimento em material que ajuda a manter o frescor dos alimentos por mais tempo. Zíper com puxadores personalizados. Alças reguláveis com faixa para acoplar o produto na haste da mala de rodinhas. Produto certificadoDIMENSÕES:– Largura: 19cm– Altura: 21cm– Comprimento: 10cmConteúdo da embalagem1 Lancheira.CUIDADOS:Não coloque excesso de volume e peso para não danificar a estrutura, costura e zíper.Não molhe seu produto, isso pode causar manchas.Evite o contato do produto com água do mar, areia e outros elementos corrosivos.DICAS DE LIMPEZA:Utilize apenas flanela umedecida com água e para finalizar, flanela seca e limpa.Não use abrasivos, solventes ou agentes químicos na limpeza de seu produto.Para a limpeza utilize apenas pano úmido com sabão neutro.Não imergir na água e não utilizar componentes químicos, solventes ou alvejantes.Não deixar de molho e secar a sombra.ATENÇÃO:– O fabricante/fornecedor pode alterar detalhes de cor nos produtos, acessórios, etc, sem aviso prévio;– As tonalidades de cores podem variar de acordo com as configurações de seu monitor ou celular, as imagens são meramente ilustrativas.",99.9,49.99,0.5,Normal
7899768844758,1065720,Mochila Xeryus Trendy - Preto,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Mochila Xeryus Trendy - Preto,199.99,129.9,0.35000000000000003,Normal
7899768839792,1065710,Estojo Simples Minnie,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,"Produzido em poliéster resistente e estampado. Painel fronta PVC Cristal - 1 Compartimento simples . Zíper com puxadores simples . Produto certificado.

DIMENSÕES:

Largura: 21.5cm
Altura: 9cm
Comprimento: 5cm
PESO: 100gr",39.99,19.99,0.5,Normal
7899768843881,1065713,Mochila C/ Rodas Princesas,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Mochila C/ Rodas Princesas,179.9,99.9,0.44,Normal
7899768841078,1065719,Lancheira Paw Patrol,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Lancheira Paw Patrol,65.9,49.99,0.24,Normal
7899768841122,1065716,Mochila Paw Patrol,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Mochila Paw Patrol,129.9,79.9,0.38,Normal
7899768840293,1065723,Mochila C/ Rodas Spider Man,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Mochila C/ Rodas Spider Man,169.9,109.99,0.35000000000000003,Normal
7899768843935,1065721,Estojo Duplo Princesas,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,Estojo Duplo Princesas,59.9,24.99,0.58,Normal
7899768841153,1065717,Estojo Simples Paw Patrol,xeryus-imp-dist-de-art-vest,XERYUS IMP DIST DE ART VEST,"Estojo Simples  Patrulha Canina R – produzido em PVC Cristal resistente e estampado. – 1 Compartimento simples . Zíper com puxadores persinalizados. Produto certificado.DIMENSÕES:– Largura: 21cm– Altura: 9cm– Comprimento: 5cmATENÇÃO:– O fabricante/fornecedor pode alterar detalhes de cor nos produtos, acessórios, etc, sem aviso prévio;– As tonalidades de cores podem variar de acordo com as configurações de seu monitor ou celular, as imagens são meramente ilustrativas.",31.9,19.99,0.37,Normal
7908218505061,1051187,NATURAL HAIR AGUA TERMAL MASC 300G@,natural-hair,NATURAL HAIR,NATURAL HAIR AGUA TERMAL MASC 300G@,19.99,19.99,0.0,Ausente
7908071336345,1051165,Natural Hair Camomila Ilumine Condicionador 300Ml@,natural-hair,NATURAL HAIR,Natural Hair Camomila Ilumine Condicionador 300Ml@,22.99,22.99,0.0,Ausente
7908071336253,1051170,Natural Hair Sos Resgate Condicionador 300Ml@,natural-hair,NATURAL HAIR,Natural Hair Sos Resgate Condicionador 300Ml@,19.59,19.59,0.0,Ausente
7908236504534,1051193,NATURAL HAIR COBRE MASC 300G @,natural-hair,NATURAL HAIR,NATURAL HAIR COBRE MASC 300G @,22.99,22.99,0.0,Ausente
7908218505030,1051182,NATURAL HAIR UNIVERSAL FINISH MAX LEAVE-IN 300ML@,natural-hair,NATURAL HAIR,NATURAL HAIR UNIVERSAL FINISH MAX LEAVE-IN 300ML@,22.99,22.99,0.0,Ausente
7908071336178,1051174,Natural Hair Coco Shampoo 300Ml @,natural-hair,NATURAL HAIR,Natural Hair Coco Shampoo 300Ml @,22.99,22.99,0.0,Ausente
7908236504527,1051189,NATURAL HAIR BLACK PLATINUN MASC 300G@,natural-hair,NATURAL HAIR,NATURAL HAIR BLACK PLATINUN MASC 300G@,20.96,20.96,0.0,Ausente
7908071336406,1051191,NATURAL HAIR BROWN MASC 300G @,natural-hair,NATURAL HAIR,NATURAL HAIR BROWN MASC 300G @,20.96,20.96,0.0,Ausente
7908071336239,1051200,NATURAL HAIR POS QUIMICA MASC 300G @,natural-hair,NATURAL HAIR,NATURAL HAIR POS QUIMICA MASC 300G @,21.5,21.5,0.0,Ausente
7908071336246,1051180,Natural Hair Sos Resgate Shampoo 300Ml @,natural-hair,NATURAL HAIR,Natural Hair Sos Resgate Shampoo 300Ml @,19.99,19.99,0.0,Ausente
7898623957015,1049366,Salon Line Definicao Maxima Lib Creme Pentear 1Kg,,SALON LINE,SALON LINE DEFINICAO MAXIMA LIB CR PENTEAR 1KG,38.9,33.99,0.13,Normal
7898623952362,1041766,Salon Line Super Leve Creme Pentear 1L,,SALON LINE,SALON LINE SUPER LEVE CR PENTEAR 1LT,38.9,34.9,0.1,Normal
7898524348479,1030071,Salon Line Sos Cachos Super Oleos Cremascara 2 Em 1 1Kg,,SALON LINE,SALON LINE SOS NUTRITIVO 2X1 CREMASCARA 1KG,49.99,39.9,0.2,Normal
7898623956209,1049369,Salon Line Meu Lisinho Kids Condicionador 300Ml,,SALON LINE,SALON LINE MEU LISINHO KIDS COND 300ML,23.9,18.9,0.21,Normal
7898623956193,1049368,Salon Line Meu Lisinho Kids Shampoo 300Ml,,SALON LINE,SALON LINE MEU LISINHO KIDS SH 300ML,20.9,17.9,0.14,Normal
7898623952133,1046698,Salon Line Prancha Alisadora Zeta @,,SALON LINE,SALON LINE CHAPINHA ZETA,125.9,125.9,0.0,Ausente
7898623951860,1041749,Salon Line M.Natureza Fest D Flores Shampoo 350Ml @,,SALON LINE,SALON LINE M.NATUREZA FEST D FLORES SH 350ML @,19.99,19.99,0.0,Ausente
7898623953888,1046697,SALON LINE SECADOR DE CABELO ANDROMEDA 127V @,,SALON LINE,SALON LINE SECADOR DE CABELO ANDROMEDA 127V @,185.45,185.45,0.0,Ausente
7898623952621,1039173,Salon Line #Todecacho Coco Ondas Creme Pentear 300Ml,,SALON LINE,SALON LINE #TODECACHO COCO ONDAS CR PENTEAR 300ML,20.79,20.79,0.0,Ausente
7898623950542,1026708,Salon Line #Todecacho Coco Puro Oleo De Umectacao 100Ml,,SALON LINE,SALON LINE #TODECACHO COCO PURISSIMO OLEO 100ML,17.98,17.98,0.0,Ausente
7899703611742,1040845,MAEBE CLAREADOR ANTIACNE 60G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE CLAREADOR ANTIACNE 60G,139.9,139.9,0.0,Ausente
7899703611773,1040848,MAEBE GEL CONFORTO DAS PERNAS 150G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE GEL CONFORTO DAS PERNAS 150G,173.9,173.9,0.0,Ausente
7899703611759,1040846,Maebe Creme Prevencao De Estrias 150G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE CR PREVENCAO DE ESTRIAS 150G,182.0,182.0,0.0,Ausente
8880000048767,1040847,MAEBE GEL PREVENTIVO RACHADURA NOS SEIOS 60G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE GEL PREVENTIVO RACHADURA NOS SEIOS 60G,129.9,129.9,0.0,Ausente
7899703611728,1040831,MAEBE FILTRO SOLAR FACIAL FPS 50 MAMAE 60G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE FILTRO SOLAR FACIAL FPS 50 MAMAE 60G,117.0,117.0,0.0,Ausente
7899703611735,1040844,MAEBE FILTRO SOLAR CORPORAL FPS 50 MAMAE 150G,maebe-dermocosmeticos,MAEBE DERMOCOSMETICOS,MAEBE FILTRO SOLAR CORPORAL FPS 50 MAMAE 150G,145.0,145.0,0.0,Ausente
7898538970321,1025253,LUVAS PROC. N/EST GRA C/100   - LEMG @,lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,LUVAS PROC. N/EST GRA C/100   - LEMG @,33.9,33.9,0.0,Ausente
7898538970307,1025256,LUVAS PROC. N/EST PEQ C/100 - LEMG @,lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,LUVAS PROC. N/EST PEQ C/100 - LEMG @,33.9,33.9,0.0,Ausente
7898538970208,1043125,"LUVAS CIRURG EST. TEXTURIZADA N 7,0 - LIFE PLUS",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 7,0 - LIFE PLUS @",3.5,3.5,0.0,Ausente
7898538970222,1043128,"LUVAS CIRURG EST. TEXTURIZADA N 8,0 - LIFE PLUS @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 8,0 - LIFE PLUS @",3.5,3.5,0.0,Ausente
7898538970215,1043129,"LUVAS CIRURG EST. TEXTURIZADA N 7,5 - LIFE PLUS @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 7,5 - LIFE PLUS @",3.5,3.5,0.0,Ausente
7896775314557,1024688,"LUVAS CIRURG EST. TEXTURIZADA N 8,0 - LEMGRUB @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 8,0 - LEMGRUB @",3.5,3.5,0.0,Ausente
7896775314663,1025030,"LUVAS CIRURG EST. TEXTURIZADA N 8,5 - LEMGRUB @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 8,5 - LEMGRUB @",2.95,2.95,0.0,Ausente
7896775314533,1021567,"LUVAS CIRURG EST. LISA E ANATOMICA N 7,5 - LEMGRUB @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. LISA E ANATOMICA N 7,5 - LEMGRUB @",3.3,3.3,0.0,Ausente
7896775314502,1024687,"LUVAS CIRURG EST. TEXTURIZADA N 7,0 - LEMGRUB @",lemgruber---ind-frontinense,LEMGRUBER - IND FRONTINENSE,"LUVAS CIRURG EST. TEXTURIZADA N 7,0 - LEMGRUB @",3.5,3.5,0.0,Ausente
7898183351100,1031084,SUPLA FIBER FIBRA 10 SACHE 8G,suplan-lab-de-suplementos-ali,SUPLAN LAB DE SUPLEMENTOS ALI,SUPLA FIBER FIBRA 10 SACHE 8G,29.98,27.08,0.1,Normal
7898183351209,1012630,SUPLA FIBER FIBRA 200G@,suplan-lab-de-suplementos-ali,SUPLAN LAB DE SUPLEMENTOS ALI,SUPLA FIBER FIBRA 200G@,49.98,49.98,0.0,Ausente
7898572401348,1042833,SUPLA D3 300MG 60 CPRS,suplan-lab-de-suplementos-ali,SUPLAN LAB DE SUPLEMENTOS ALI,SUPLA D3 300MG 60 CPRS,21.99,17.59,0.2,Normal
7898572401683,1044520,VITACALCIO D 1000MG 60 CAPS,suplan-lab-de-suplementos-ali,SUPLAN LAB DE SUPLEMENTOS ALI,VITACALCIO D 1000MG 60 CAPS,,,,Ausente
7896837101354,1054458,GRANOLA BIOSOFT TRADICIONAL 500G,suplan-lab-de-suplementos-ali,SUPLAN LAB DE SUPLEMENTOS ALI,GRANOLA BIOSOFT TRADICIONAL 500G,7.85,7.85,0.0,Ausente
7908174100508,1028573,BABY LIMP LENCOS UMED CARINHO DA NAT L4 PG3  C/50,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,"Contém extrato de algodão, e extrato de aloe vera.
Dermatologicamente testado.",24.99,17.99,0.28,Normal
7908174100881,1045572,BABY LIMP LENCOS UMED FLIP TOP C/50,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,BABY LIMP LENCOS UMED FLIP TOP C/50,7.99,6.49,0.19,Normal
7908174101277,1058044,ALCOOL 70% HANDS LIMP 1LT,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,ALCOOL 70% HANDS LIMP 1LT,17.9,17.9,0.0,Ausente
7908174101079,1055852,Skin Clean Algodao Discos C/50,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,,7.99,6.69,0.16,Normal
7908174100058,1028570,FIODENT FIO DENTAL REGULAR LV150M  PG100M,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,,5.99,4.49,0.25,Normal
7908174100546,1035366,Skin Clean Lenco Umed Demaquilante C/30,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,LENCO UMED SKIN CLEAN DEMAQUILANTE C/30 (CX 24),7.99,6.99,0.13,Normal
7908174101215,1057385,ALCOOL GEL 70% HANDS LIMP NEUTRO 440G,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,ALCOOL GEL 70% HANDS LIMP NEUTRO 440G,12.99,8.99,0.31,Normal
7908174100485,1028572,BABY LIMP LENCOS UMED CARINHO DA NAT C/50,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,BABY LIMP LENCOS UMED CARINHO DA NAT C/50,6.99,5.99,0.14,Normal
7908174100232,1028578,DENTLIMP PROTETOR CERDAS C/03,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,DENTLIMP PROTETOR CERDAS C/03,5.99,4.99,0.17,Normal
7896297303350,1039454,FIODENT FIO DENTAL REGULAR LV4 PG3,fio-dente-ind-e-com-ltda,FIO DENTE IND E COM LTDA,,17.97,17.97,0.0,Ausente
7898132544362,1056729,Sidney Oliveira Nutrix 29 Sênior Sem Sabor 400G***,,SIDNEY OLIVEIRA,S.O. NUTRIX 29 SÊNIOR SEM SABOR 400G,49.9,45.06,0.1,Normal
7898605842421,1056595,Sidney Oliveira Cafe Verde + Vitaminas E Cromo 600Mg 30 Caps,,SIDNEY OLIVEIRA,S.O. CAFE VERDE + VITAMINAS E CROMO 600MG 30 CAPS,24.99,22.57,0.1,Normal
7896874704266,1056640,Sidney Oliveira Cloreto De Magnesio P. A 75 Caps***,,SIDNEY OLIVEIRA,"Cloreto de Magnésio P.A. ( Puro para Análise)em cápsulas vegetais. O Magnésio P.A. é mais concentrado e melhor assimilado pelo corpo.Metabolismo energético.Funcionamento muscular.Funcionamento neuromuscular.Divisão celular (reprodução de novas células).Equilíbrio dos eletrólitos (essencial para manter a proporção dos líquidos entre as células).Formação de ossos e dentes.Metabolismo de proteínas, carboidratos e gorduras.Sugestão de uso: Ingerir 2 cápsulas ao dia. Uso Adulto.Informações nutricionais:Porção de 1g (2 cápsulas) – Valor energético: 0 kcal = 0 kJ (0%VD*); Magnésio: 75 mg (29%VD*). Não contém quantidade significativa de carboidratos, proteínas, gorduras totais, gorduras saturadas, gorduras trans, fibra alimentar e sódio. (*) % Valores diários com base em uma dieta de 2000 kcal ou 8400 kJ. Seus valores diários podem ser maiores ou menores dependendo de suas necessidades energéticas.Composição:Cloreto de magnésio P.A., Antiumectante: celulose microcristalina e dióxido de silício. Cápsula: celulose e água. ALÉRGICOS: PODE CONTER LATEX NATURAL. NÃO CONTÉM GLÚTEN.Precauções:Produto indicado para o grupo populacional ≥ 19 anos. Este produto não é um medicamento. Não exceder a recomendação diária de consumo indicada na embalagem. Mantenha fora do alcance de crianças.Conservação:Conservar ao abrigo da luz, calor e umidade. Após a abertura da embalagem, manter o frasco firmemente fechado e sob refrigeração. Esta embalagem foi selada para sua proteção. Não utilize o produto em caso de violação.Restrições:Pessoas com hipersensibilidade (alergia) a algum dos componentes da fórmula.",29.99,27.08,0.1,Normal
7896202521176,1059518,Sidney Oliveira Vitalion C 1G Tripla  Ação+ Zinco 10 Cprs Eferv,,SIDNEY OLIVEIRA,"Vitalion C Tripla Açãocontém Vitamina C 1g, Vitamina D3 400UI e Zinco 10mg em comprimidos efervescentes para adultos e crianças acima de 9 anos.Não contém açúcar. Sabor laranja.Alto teor de vitamina C, D e zinco.As vitaminas C, D e o zinco auxiliam no funcionamento do sistema imune.Recomendações de uso:Ingerir 1 comprimido ao dia. O comprimido efervescente deverá ser dissolvido em um copo com água ou na bebida de sua preferência.Informação nutricional:Porção de 3,5 g (1 comprimido efervescente) – Vitamina C: 1 g (2857%VD* 9 – 18 anos) (2222%VD* > 19 anos); Zinco: 10 mg (143%VD* 9 – 18 anos) (143%VD* > 19 anos); Vitamina D3: 10 mcg (200%VD* 9 – 18 anos) (200%VD* > 19 anos); Sódio: 220 mg (9%VD* 9 – 18 anos) (9%VD* > 19 anos). Não contém quantidade significativa de valor energético, carboidratos, proteínas, gorduras totais, gorduras saturadas, gorduras trans e fibra alimentar. (*) % Valores diários com base em uma dieta de 2000 kcal ou 8400 kJ. Seus valores diários podem ser maiores ou menores dependendo de suas necessidades energéticas.Composição:Ácido ascórbico, bisglicinato de zinco e colecalciferol. Ácido cítrico (acidulante INS 330), bicabornato de sódio (estabilizante INS 500ii), carbonato de sódio (antiumectante INS 500i), sorbitol, ciclamato de sódio e sacarina (edulcorantes INS 420, 952, 954), polietilenoglicol (glaceante INS 1209), benzoato de sódio (conservante INS 211), aroma idêntico ao natural de laranja e corantes INS 110.NÃO CONTÉM GLÚTEN. ATENÇÃO ALÉRGICOS: PODE CONTER LACTOSE E LÁTEX.Precauções:Produto indicado para o grupo populacional a partir de 9 anos de idade. Este produto não é um medicamento. Não exceder a recomendação diária de consumo indicada na embalagem. Mantenha fora do alcance de crianças.Conservação:Conservar ao abrigo da luz, calor e umidade.Restrições:Em caso de hipersensibilidade (alergia) a algum dos componentes da fórmula.",14.99,14.99,0.0,Ausente
