,Título,Marca,Preço sem Desconto,Preço com Desconto,ID,SKU
198,"Disfor Astro 11,5g 30 Saches Limao",BIOLAB,,"R$ 241,84",740214,83273
199,DOSS 3000UI 30CPS,BIOLAB,,"R$ 64,91",534214,68680
200,DPREV 10.000 UIC/4CPR,MYRALIS PHARMA,"R$ 26,00","R$ 22,10",740228,67500
201,DPREV 14.000UI C/4 COMPRIMIDOS REV,MYRALIS PHARMA,"R$ 42,77","R$ 36,35",34202,82131
202,DPREV 50000 UI C/8 CPR,MYRALIS PHARMA,"R$ 123,81","R$ 105,24",650415,90603
203,DPREV 7.000 4CPR,MYRALIS PHARMA,"R$ 17,87","R$ 15,19",348840,66580
204,DPREV 7000 CX C/30CPR REV,MYRALIS PHARMA,"R$ 68,43","R$ 58,17",208602,67013
205,MOTILEX HA 30 CAPSULAS,APSEN DO BRASIL,"R$ 190,40","R$ 134,90",510204,68246
206,Osteonutri com 60 Comprimidos,ASPEN PHARMA,,"R$ 123,29",7169917,80378
208,RISEDROSS 150MG 1CP,EMS,"R$ 201,39","R$ 171,18",18601,83697
209,Risedross 35mg 4 Comprimidos,EMS,"R$ 74,03","R$ 62,93",538802,87309
210,VITAMINA INPRUV D 1000UI 30CPR,APSEN,,"R$ 34,10",658639,87382
211,VITAMINA INPRUV D K 7.000UI + 100MG C/30CPR,APSEN,"R$ 81,79","R$ 69,52",1831701,89732
212,ACTONEL 150MG C/1 CPR,THERAMEX FARMACEUTICA LTDA,"R$ 240,78","R$ 204,66",208663,90388
213,ADDERA CAL 1.000UI FR C/30CPR,HYPERA PHARMA,,"R$ 94,11",208665,90390
214,ADDERA CAL 1.000UI FR C/90CPR,HYPERA PHARMA,,"R$ 188,23",740227,83272
215,ADDERA CAL 2.000UI FR C/90CPR,HYPERA PHARMA,,"R$ 208,89",9990091,102766
216,ADDERA D3 132 U.I GOTAS 10ML,HYPERA PHARMA,,"R$ 107,97",340110,85766
217,ADDERA D3 2.000UI C/30CAPS MOLES**,HYPERA PHARMA,"R$ 72,01","R$ 61,21",5138852,86300
218,ADDERA D3 2000UI FRAS C 30CP,HYPERA PHARMA,,"R$ 76,51",1834201,89372
219,ADDERA D3 50.000UI C/10 CAPS MOLES,ADDERA,"R$ 282,25","R$ 239,91",9994179,106825
220,ADDERA D3 50.000UI C/4 CAPS MOLES,HYPERA PHARMA,"R$ 135,31","R$ 115,01",4298765,90199
221,ADDERA+CABELO E UNHA FR C 30COMP,HYPERA PHARMA,,"R$ 91,16",4298698,90318
222,ALTA D 15.000UI C/4CAPS,EUROFARMA,"R$ 55,86","R$ 47,48",9991816,104530
223,ALTA D 500UI GTS 10ML,EUROFARMA,"R$ 71,90","R$ 61,12",1298802,80399
224,CALCITRAN D3 C/60 CPR,FARMOQUIMICA,,"R$ 79,90",1590224,81106
225,CALDE K2 C/30CPR,MARJAN,,"R$ 116,04",138686,82232
226,CALDE KM C/30 CPR REVE,MARJAN,,"R$ 117,45",1266878,83527
227,DOSS 7000UI C/12 CAPS GEL,BIOLAB,"R$ 43,48","R$ 36,96",218640,85284
228,DPREV 50000 UI C/4 COMP REV,MYRALIS PHARMA,"R$ 70,21","R$ 59,68",508639,86154
229,Fixare 30 Comprimidos Revestidos,EMS,,"R$ 100,14",1588636,86575
230,FOSAMAX-D 70MG 5600UI C/4CPR,SUPERAFARMA,"R$ 193,54","R$ 164,51",1834204,93115
231,IBANDRONATO SODIO GEN 150MG C/1CPR BIOLAB,ALTHAIA,"R$ 89,95","R$ 53,97",218607,66691
232,MOTILEX HA 60 CAPSULAS,APSEN DO BRASIL,"R$ 325,55","R$ 219,90",30270,67010
233,Osteotec 150mg com 1 Comprimido,ZODIAC,"R$ 85,09","R$ 72,33",808802,69207
234,SANY D 7000UI C/8 CPR REVE,ACHE,"R$ 35,41","R$ 30,10",250104,81236
235,VITAMINA D3 GEN 5.000UI C/30 CAPS ALTHA,ALTHAIA,"R$ 75,78","R$ 64,41",438802,83066
236,VITAMINA D3 GEN 7.000UI C/8 CAPS ALTHA,ALTHAIA,"R$ 19,85","R$ 16,87",9991463,104155
237,Puran T4 25mcg 30 Comprimidos,SANOFI AVENTIS,"R$ 17,20","R$ 12,90",4299574,85027
238,Puran T4 88mcg 30 comprimidos,SANOFI AVENTIS,"R$ 25,02","R$ 18,75",1831702,89733
239,Puran T4 100mcg 30 comprimidos,SANOFI AVENTIS,"R$ 16,20","R$ 12,15",340614,93271
240,"Puran T4 62,5mg 30 Comprimidos",SANOFI AVENTIS,"R$ 18,12","R$ 13,60",4298882,90319
241,SYNTHROID 112MCG C/30CPR,ABBOTT,"R$ 52,09","R$ 44,28",9210145,96288
242,Synthroid 125mcg 30 Comprimidos,ABBOTT,"R$ 54,63","R$ 46,44",740202,67498
243,EUTHYROX 50MCG C/50CPR,MERCK,"R$ 41,20","R$ 35,02",1296801,80401
244,"Puran T4 12,5mcg com 30 comprimidos",SANOFI AVENTIS,"R$ 3,61","R$ 2,70",1848640,98214
245,Puran T4 75mcg 30 comprimidos,SANOFI AVENTIS,"R$ 20,76","R$ 15,55",8628632,83216
246,EUTHYROX 125MCG C/50CPR,MERCK,"R$ 52,60","R$ 44,71",1580127,83420
247,Puran T4 112mcg 30 comprimidos,SANOFI AVENTIS,"R$ 31,80","R$ 23,85",1266879,83528
248,Puran T4 150mcg 30 comprimidos,SANOFI AVENTIS,"R$ 25,52","R$ 19,15",1298605,80400
249,Puran T4 50mcg 30 Comprimidos,SANOFI AVENTIS,"R$ 19,02","R$ 14,25",340109,85765
250,Synthroid 75mcg 30 Comprimidos,ABBOTT,"R$ 48,11","R$ 40,89",1588633,86572
251,EUTHYROX 100MCG C/50CPR,MERCK,"R$ 47,07","R$ 40,01",138824,86991
252,EUTHYROX 112MCG C/50CP,MERCK,"R$ 53,04","R$ 45,08",658641,87381
253,EUTHYROX 75MCG C/50CPR,MERCK,"R$ 45,54","R$ 38,71",344305,98640
254,EUTHYROX 88MCG C/50CPR,MERCK,"R$ 41,63","R$ 35,39",4292001,90320
255,"Puran T4 37,5mcg com 30 comprimidos",SANOFI AVENTIS,"R$ 10,88","R$ 8,15",1998772,90340
256,Synthroid 137mcg 30 Comprimidos,ABBOTT,"R$ 56,85","R$ 48,32",558684,82670
257,EUTHYROX 150MCG C/50CPR,MERCK,"R$ 56,45","R$ 47,98",1590354,97107
258,Synthroid 175mcg 30 Comprimidos,ABBOTT,"R$ 64,75","R$ 55,04",100333,95791
259,Synthroid 88mcg 30 Comprimidos,ABBOTT,"R$ 48,98","R$ 41,63",100332,95792
260,EUTHYROX 25MCG C/50CPR**,MERCK,"R$ 36,00","R$ 30,60",100320,91907
261,Puran T4 175mcg 30 Comprimidos,SANOFI AVENTIS,"R$ 32,28","R$ 24,20",108694,95793
262,Synthroid 100mcg 30 Comprimidos,ABBOTT,"R$ 49,82","R$ 42,35",9438702,99027
263,Synthroid 150mcg 30 Comprimidos,ABBOTT,"R$ 58,89","R$ 50,06",530314,68269
264,SYNTHROID 50MCG C/30CPR,ABBOTT,"R$ 42,94","R$ 36,50",808803,67202
265,EUTHYROX 137MCG C/50CP,MERCK,"R$ 55,98","R$ 47,58",9991745,104451
266,LEVOID 100MCG C/30COMP,ACHE,"R$ 17,02","R$ 14,47",808812,67200
267,LEVOID 125MCG C/30COMP,ACHE,"R$ 25,96","R$ 22,07",9991105,103790
268,LEVOID 200MCG C/30COMP,ACHE,"R$ 39,00","R$ 33,15",808837,66329
269,LEVOID 25MCG C/30COMP,ACHE,"R$ 17,61","R$ 14,97",168825,83166
270,LEVOID 50MCG C/30COMP,ACHE,"R$ 19,76","R$ 16,80",9078883,84487
271,LEVOID 75MCG C/30COMP,ACHE,"R$ 20,32","R$ 17,27",538987,84488
272,Levoid 88mg com 30 Comprimidos,ACHE,"R$ 25,93","R$ 22,04",9992734,105916
273,Puran T4 200mcg 30 Comprimidos,SANOFI AVENTIS,"R$ 55,85","R$ 41,90",9989988,102661
274,Synthroid 25mcg 30 Comprimidos,ABBOTT,"R$ 37,87","R$ 32,19",1580333,87324
275,ALBENDAZOL GEN 400MG C/1CPR BIO,BIOSINTÉTICA,"R$ 11,03","R$ 6,10",530366,99098
276,PIOLETAL PLUS 50MG/ML LOCAO 60ML,CELLERA FARMA,"R$ 43,22","R$ 25,99",9993025,105071
277,IVERMECTINA GEN 6MG C4 COMP GERMED,GERMED - GENERICO,"R$ 33,66","R$ 13,32",538698,67354
278,REVECTINA 6MG C/4CPR**,ABBOTT,"R$ 57,01","R$ 48,46",78668,80770
279,NITAZOXANIDA GEN 500MG C/6CPR GERMED,GERMED - GENERICO,"R$ 46,83","R$ 28,97",78852,80778
280,ANNITA 500MG C/6CPR**,FARMOQUIMICA,"R$ 73,15","R$ 62,18",78673,80779
281,NITAZOXANIDA GEN 500MG C/6CPR REV ALTHAI,ALTHAIA,"R$ 53,06","R$ 33,40",1868854,88085
282,Parasin 400mg 1 Comprimido Mastigavel,ACHE,"R$ 16,27","R$ 13,83",100329,85015
283,Revectina 6mg 2 comprimidos,ABBOTT,"R$ 32,40","R$ 27,54",808851,67201
284,ANNITA 20MG/ML SUSP 100ML,FARMOQUIMICA,"R$ 67,39","R$ 57,28",9438804,67353
285,ANNITA 20MG/ML SUSP 45ML,FARMOQUIMICA,"R$ 29,87","R$ 25,39",178812,68885
286,ESCABIN PRO 4% EMUL CAP 100ML,CELLERA FARMA,"R$ 35,00","R$ 29,75",38631,69301
287,SANASAR SABONETE 80G,KLEY HERTZ,"R$ 21,76","R$ 18,50",9359563,98909
288,Redoxitos Sabor Laranja com 25 Gomas,BAYER,,"R$ 25,20",100327,85020
289,CENTRUM HOMEM C/60 CPR,HALEON,"R$ 132,89","R$ 99,90",1590336,88488
290,CENTRUM MULHER COM 60 COMPRIMIDOS,HALEON,"R$ 132,89","R$ 99,90",1868890,67007
291,LAVITAN A-Z ORIGINAL C/60CPR,CIMED,,"R$ 21,90",538813,67358
292,CENTRUM C/30CPR**,HALEON,"R$ 49,90","R$ 39,92",108692,85014
293,LAVITAN MULHER A - Z 60/CPR,CIMED,"R$ 24,36","R$ 19,90",108684,85017
294,Redoxon 200mg Gotas 20ml,BAYER,,"R$ 23,40",9992325,105676
295,NORIPURUM 100MG 30CPR MAST,TAKEDA,"R$ 71,12","R$ 60,45",9992596,84484
296,NORIPURUM GOTAS 30ML*,TAKEDA,"R$ 44,71","R$ 38,00",9992635,105874
297,LAVITAN KIDS TUTTI-FRUTI 10CPR EFERVESCENTES,CIMED,"R$ 18,99","R$ 10,90",9994006,106661
298,VITA-E 400 30CPS**,ACHE,,"R$ 47,15",8750301,85369
299,CENTRUM 60CPR,HALEON,,"R$ 94,90",1594301,92949
300,DAYVIT KIDS 120ML,ACHE,,"R$ 51,39",1848802,67683
301,LAVITAN CRANBERRY C/ 30CAPS,CIMED,,"R$ 35,90",1848807,67685
302,REDOXON TRIPLA AÇÃO COM 10 COMPRIMIDOS EFERVESCENTES,BAYER,,"R$ 19,90",550318,69299
303,COMPLEXO B EMS XPE 120ML,LEGRAND,"R$ 38,18","R$ 32,45",448614,69337
304,Depura 14000UI Gotas 10ml,SANOFI CONSUMO,,"R$ 98,72",78659,80773
305,DOSE D 200UI/GTS 20ML MACA VERDE**,ACHE,"R$ 61,76","R$ 59,90",9991428,104120
306,KIT CENTRUM ESSENTIALS MULHER C/60+30CPR,CENTRUM,"R$ 149,90","R$ 119,90",79501,82022
307,KIT CENTRUM HOMEM C/60+30CPR,CENTRUM,"R$ 149,90","R$ 119,90",800326,87204
308,Vitamina C Targifor Cewin 500mg 30 comprimidos,SANOFI CONSUMO,,"R$ 33,99",9994068,106719
309,VITAMINA D3 BIOLAB 2000UI C/30 CAPS,BIOLAB,,"R$ 27,44",440136,66709
310,Redoxon 1G Sabor Laranja 30 Comprimidos Efervescentes,BAYER,,"R$ 47,50",9993982,106638
311,BIOTONICO FONTOURA 400ML,HYPERA PHARMA,,"R$ 44,18",1848803,67688
312,CENTRUM ESSENTIALS HOMEM 30CPR,CENTRUM,,"R$ 59,90",1860312,96064
313,VITAMINA D3 BIOLAB 1000UI C/30 CAPS,BIOLAB,,"R$ 19,65",9358687,98966
314,Lavitan Hair Suplemento com 30 capsulas,CIMED,,"R$ 16,90",1830302,68300
315,REDOXON TRIPLA ACAO 30CP EFV,BAYER,,"R$ 49,90",9994189,105567
316,VITER C GTS 20ML,NATULAB - NATULAB DO BRASIL,,"R$ 4,90",1868898,91482
317,CEWIN 1G C/10CPR EFERV**,SANOFI CONSUMO,"R$ 15,99","R$ 9,99",9350310,81879
318,DAMATER C/30 CAPS GELAT,GRUNENTHAL,"R$ 68,24","R$ 58,00",620306,83875
319,"Magnen B6 722,22mg + 1mg, 60 comprimidos",MARJAN,"R$ 207,07","R$ 176,01",9992591,105838
320,Materna Nestle 30 Comprimidos,NESTLE,,"R$ 64,90",108685,85019
321,MOTILEX C/30 CAPSULAS,APSEN DO BRASIL,"R$ 104,01","R$ 49,90",8750302,85368
322,Redoxitos Sabor Morango 25 Gomas,BAYER,,"R$ 25,20",9990395,103071
323,SIMPLI-D 2000UI 20ML,HERBARIUN,"R$ 92,94","R$ 59,90",9991676,104378
324,ADEFORTE GTS 15ML,GROSS,,"R$ 95,18",1580332,87326
325,AD-TIL GTS 20ML**,HYPERA PHARMA,"R$ 21,84","R$ 18,56",9993162,105204
326,APEVITIN BC 240ML **,LEGRAND,"R$ 50,77","R$ 43,15",9993163,105203
327,BARISTAR C/30 CAPS GEL,CELLERA FARMA,,"R$ 69,24",9993983,106639
328,BARIVIT LARANJA C/60CPR,MARJAN,,"R$ 149,90",1860314,96067
329,CRONOBE 5000 INJ C/2AMP,BIOLAB,,"R$ 42,30",9991805,104519
330,LAVITAN CABELO BARBA HOMEM 60CPR,CIMED,"R$ 24,00","R$ 16,99",1868895,91481
331,MILGAMMA 150MG C/30DRAGEAS**,HYPERA PHARMA,"R$ 89,92","R$ 76,43",1868897,91364
332,PURAVIT IMUNE 75ML,MYRALIS PHARMA,,"R$ 56,97",78851,80777
333,Redoxon 2G 10 Comprimidos Efervescentes,BAYER,"R$ 26,34","R$ 22,39",9992397,105728
334,VITAMINA D3 GEN 7.000UI C/30 CAPS BIOLAB,ALTHAIA,"R$ 80,07","R$ 68,06",9993986,106642
335,VITASAY A-Z HOMEM FR C/30 CPR,VITASAY,"R$ 39,90","R$ 29,90",1738810,84709
336,Zirvit kids 150ml,ARESE,,"R$ 77,31",800333,87207
337,BIO-C TRIPLA ACAO CP EFEV X10,UNIAO QUIMICA,,"R$ 24,30",440306,87576
338,ENDOFOLIN 5MG 30 CPR REVES**,MARJAN,"R$ 44,99","R$ 38,24",1590337,88484
339,ENDOFOLIN 5MG C/90 CPR REVES**,MARJAN,"R$ 108,12","R$ 91,90",9994065,106716
340,EQUALIV OMEGA 3 C/120 CAPS C120 PG2 LV3,EQUALIV,,"R$ 69,90",1838603,67008
341,EQUALIV REINFORCE CAB E UNHAS C/30 CAPS,EQUALIV,,"R$ 88,90",1598689,67327
342,LAVITAN IMUNIDADE CDZSE 30CPR,CIMED,"R$ 32,90","R$ 27,96",538815,92168
343,OMATER GEST C/30 CAPS,HERBARIUN,,"R$ 108,90",1848808,67686
344,TACITA C/30 CP,CRISTALIA,"R$ 119,90","R$ 98,80",9993204,105207
345,COBAVITAL C/30 MICROCOMPRIMIDOS*,ABBOTT,,"R$ 39,72",9992173,104904
346,COMPLEXO B EMS C/100COMP,LEGRAND,,"R$ 48,15",558832,84496
347,DHALGA 30CAPS,MYRALIS PHARMA,,"R$ 106,90",1830301,85241
348,ENERGIL C SABOR LARANJA 10 CPR,CHIESI,,"R$ 18,60",1798623,85272
349,Grow Vitt Bb Suplemento Vitaminico 20ml,CIFARMA,,"R$ 50,99",800324,87200
350,MTOR 1G C/90CPR EURO,EUROFARMA,,"R$ 314,99",800332,87203
351,OHDE 7000UI 4CPS,MOMENTA,"R$ 18,85","R$ 16,02",530342,87485
352,ONICUT 60CPS,BIOLAB,,"R$ 130,36",9991950,104672
353,PHARMATON IMUNIDADE E ENERGIA C/60 CAPS GEL,SANOFI CONSUMO,"R$ 103,99","R$ 85,99",9990101,102777
354,SARCOPLEX C/30 SACHES 21G,BIOLAB,"R$ 347,54","R$ 299,00",1838704,91896
355,VITAMINA E BIOLAB 400MG C/30 CAPS,BIOLAB,,"R$ 40,79",808694,66327
356,ZIRVIT BABY 30ML,ARESE,,"R$ 51,96",440137,66710
357,APORTE D3 500UI GTS 10ML,HEBRON,,"R$ 31,63",1848804,67689
358,BARISTAR C/100 CAPS GEL,CELLERA FARMA,,"R$ 169,90",1848805,67690
359,CEBION 1GR EFERV 30CPR,PROCTER&GAMBL-OTC,,"R$ 45,50",9994084,106735
360,CEBION 1GR S/ACUCAR C/10CPR EFERV,PROCTER&GAMBL-OTC,,"R$ 19,60",9992411,105537
361,CENTRUM SELECT HOMEM C/60CPR,HALEON,,"R$ 153,50",1580342,98101
362,CRAN-B CR SACHE C/30,HERBARIUN,,"R$ 179,94",1580341,97155
363,DAMATER OMEGA 30 CAPS GELAT,GRUNENTHAL,,"R$ 119,90",1868896,91363
364,EQUALIV BODY FRUTAS VERMELHAS 600G,EQUALIV,,"R$ 239,00",78698,80771
365,EQUALIV BODY PROTEIN NEUTRO 450G,ALTHAIA,"R$ 189,90","R$ 188,25",9994003,106658
366,EQUALIV OMEGA 3 ULTRA CAPS 60 CAPS,EQUALIV,,"R$ 99,61",9992164,104895
367,EQUALIV REINFORCE CABELOS E UNHAS 60CAPS,EQUALIV,,"R$ 105,90",9070315,96155
368,FONT D 7.000 UI 12CPR,UNIAO QUIMICA,"R$ 31,88","R$ 21,00",9078750,94957
369,"LACASS 66,66MG C/14CPR",ARESE,,"R$ 66,35",558831,84495
370,L-CAPS D+ 60 CAPS GEL,GENOM,,"R$ 109,00",1738688,84707
371,Memoriol B6 30 Capsulas,BALDACCI,,"R$ 82,40",100330,85021
372,OLEO DE ALHO 60CPS 250MG SCHRAIBER,SCHRAIBER,,"R$ 18,60",1838687,85240
373,PANTOGAR TOP LOCAO 80ML,BIOLAB,,"R$ 192,31",800702,97563
374,PHARMATON IMUNIDADE E ENERGIA C/30 CAPS GEL,SANOFI CONSUMO,"R$ 56,99","R$ 45,99",805602,85793
375,REDOXON TRIPLA ACAO C/30CPR REV,BAYER,,"R$ 59,28",9993149,105197
376,Revitam Junior 1 frasco com 120mL,BIOLAB,"R$ 48,71","R$ 24,90",9074502,97832
377,Sarcope 30 saches 24g,BIOLAB,,"R$ 260,00",548807,86144
378,SUPRADYN ATIVA C/30DRG,BAYER,,"R$ 49,90",440305,87578
379,VITAMINA D3 ALTAD 7.000UI C/4CAPS,EUROFARMA,,"R$ 18,85",1590341,88485
380,VITASAY MELATONINA LARANJA 90CPR,VITASAY,"R$ 37,90","R$ 30,99",1590343,88489
381,Vitergan Zinco Plus (PL) com 30 comprimidos,MARJAN,,"R$ 110,93",808725,90128
382,ZINCO 20MG C/30,BIOLAB,,"R$ 22,22",9070305,90529
383,ARTROGEN DUO 11G COM 30 SACHES,ACHE,,"R$ 179,90",808698,66326
384,BIO ZINC 2MG/0.5ML 75ML KIDS**,ACHE,"R$ 35,71","R$ 32,99",808696,66330
385,BIOARGI-C 1G 16CPR EFERVESCENTES,UNIAO QUIMICA,,"R$ 36,99",9992948,106053
386,BION 3 C/30CPR,PROCTER&GAMBL-OTC,,"R$ 82,16",9991301,103988
387,CENTRUM SELECT HOMEM C/30CPR,HALEON,,"R$ 90,66",1791201,91794
388,COGMAX C/60 CAPS,EUROFARMA,,"R$ 129,90",9991359,104050
389,COLATEN FORCE 60 CPR,MARJAN,,"R$ 199,85",800334,67206
390,COLATEN HA 40MG 60 CAPS,MARJAN,,"R$ 191,90",1590340,67330
391,EQUALIV BODY PROTEIN CACAU 600G,EQUALIV,"R$ 229,90","R$ 199,90",1598695,67331
392,EQUALIV CARTLIV C/60 CAPS,EQUALIV,,"R$ 178,90",1848801,67684
393,EQUALIV COLAGENO C/30 SACHES 4G,EQUALIV,,"R$ 166,09",1860313,96066
394,EQUALIV NUTRI MULHER C/60 CAPS,EQUALIV,,"R$ 87,42",1580339,93736
395,INELATTE 800 DKM C/30 CPR,ACHE,,"R$ 84,10",9992419,105398
396,MYRAFER GOTAS 100MG/ML 30ML,MYRALIS PHARMA,"R$ 51,45","R$ 43,73",9993995,106651
397,NEOVITE LUTEIN C/60 COMPRIMIDOS*,APSEN,"R$ 323,73","R$ 259,00",178622,68886
398,NORIPURUM FOLICO C/30CPR,TAKEDA,"R$ 74,28","R$ 63,14",558724,93864
399,OFOLATO 90CPR,HYPERA PHARMA,,"R$ 174,90",910305,80838
400,OMEGA MATER C/30CAPS,HERBARIUN,,"R$ 96,59",70314,94331
401,PANTOGAR NEO C/60 CAPS,BIOLAB,"R$ 167,52","R$ 149,90",1788629,83160
402,PRESERVIT OMEGA 3 COM 60 CAPSULAS,LATINOFARMA,"R$ 103,55","R$ 89,90",448805,83260
403,SUPRADYN ATIVA C/60DRG,BAYER,,"R$ 89,90",3700301,83312
404,VITASAY A-Z MULHER FR C/30 CPR,VITASAY,"R$ 39,90","R$ 27,99",9993081,105122
405,ZINCOPRO C/6 CAPS,MARJAN,,"R$ 47,90",1830304,85244
406,Bio C Gotas 200mg 20mL,UNIAO QUIMICA,,"R$ 17,65",1838696,85246
407,BIOFLEXIS 40MG C/30CAPS,UNIAO QUIMICA,,"R$ 72,90",1798640,85273
408,CENTRUM DE A A ZINCO C/150 CPR,HALEON,,"R$ 219,80",805603,85794
409,CURC 400MG C/30CPR,CENTRUM,"R$ 192,90","R$ 159,00",9994056,106709
410,DESOL GOTAS 10ML,APSEN DO BRASIL,,"R$ 39,63",1458610,96053
411,EMAMA 400MG C/30CAPS,MOMENTA,"R$ 47,10","R$ 40,04",800325,87201
412,EQUALIV GLUTAMINA 300G,EQUALIV,,"R$ 104,90",9991357,104048
413,EQUALIV MAGNESIO INOSITOL SABOR LIMAO 330G,EQUALIV,,"R$ 274,90",1838841,91264
414,EQUALIV NUTRI C/30 CAPS,EQUALIV,,"R$ 38,67",1868891,67004
415,EQUALIV VITAMINA C 500MG C/30 COMP,EQUALIV,,"R$ 29,90",9993457,106198
416,FISIOGEN FERRO FORTE 30CPS,ONCOSMETIC,"R$ 129,90","R$ 110,42",808815,67198
417,LUVIS GOLD 60CPS GEL,GENOM,,"R$ 145,89",9991362,104053
418,MACA PERUANA VITAMINA C/60 CAPS SCHRAIBE,SCHRAIBER,,"R$ 43,80",1598687,67328
419,MAG B CX 60CPR,APSEN,,"R$ 177,91",1590339,67329
420,MEGA MATER 30 CAPSULAS,GENOM,,"R$ 87,50",1598698,67332
421,NEOVITE MAX C/30 CAPSULAS,APSEN,,"R$ 158,06",1848806,67687
422,OGESTAN PRE COM 30 CAPSULAS,BESINS HEALTHCARE BRASIL,,"R$ 58,46",9358688,99104
423,Pharmaton Mulher frasco com 60 capsulas,SANOFI CONSUMO,"R$ 138,99","R$ 99,99",1580338,93737
424,PROEPA UNI COM 30 CAPSULAS,ACHE,,"R$ 109,90",1580336,91199
425,Redoxitos Vitamina C e D + Zinco 25 gomas,BAYER,,"R$ 29,90",9991747,104454
426,REGENESIS C/30 CAPS,EXELTIS,,"R$ 116,01",1838835,68302
427,SUPLEMENTO VITAMINAS E MINERAIS EXÍMIA PROBIAC 60 CÁPSU...,FARMOQUIMICA,,"R$ 102,90",530708,101080
428,Targifor C 500 + 500mg 60 comprimidos,SANOFI CONSUMO,,"R$ 116,27",9994190,105568
429,"TRIFOR 12,3G 30SACHES BIOLAB",BIOLAB - GENERICO,"R$ 236,97","R$ 178,90",1860801,69008
430,Vielut 10 10mg 60 comprimidos,BRACE PHARMA,,"R$ 169,00",9992225,105617
431,VITA SUPRAZ VITAMINA E 30CAPS,UNIAO QUIMICA,,"R$ 15,90",9993080,105121
432,VITAFER C/50COMP,LEGRAND,,"R$ 16,88",1798632,69335
433,VITAMINA CDZ EQUALIV 30CPR,ALTHAIA,,"R$ 29,90",78692,80780
434,VITASAY IMUNE D TRIP CT X1 TUB C/10 CPR EF,VITASAY,"R$ 19,90","R$ 14,99",78861,82024
435,Vitergan Zinco com 30 Comprimidos,MARJAN,,"R$ 98,16",9993710,106387
436,VITERSOL D K2 C/30 CPR REV,MARJAN,"R$ 70,36","R$ 49,90",168829,99770
437,Qlaira 28 Comprimidos,BAYER,"R$ 70,71","R$ 56,90",9991953,104675
438,DROSPIRE+ETINIL 3/0.3MG GEN C/21CPR ALTH,ALTHAIA,"R$ 49,57","R$ 44,09",9070318,98825
439,"Pilen 0,75mg 2 Comprimidos",UNIAO QUIMICA,"R$ 20,43","R$ 4,99",9990820,103499
440,DESOGESTREL GEN 0.075MG 28 CP SANDOZ,SANDOZ,"R$ 32,61","R$ 17,37",530818,95510
441,MICROVLAR C/21 DRG,GENOM,"R$ 10,92","R$ 9,28",558867,84497
442,BELARA C/21+7 CPR,GRUNENTHAL,"R$ 62,68","R$ 53,28",9992634,105873
443,CERAZETTE C/28CPR,GRUNENTHAL,"R$ 56,96","R$ 48,42",100328,85022
444,CICLO 21 C/21CPR,UNIAO QUIMICA,"R$ 10,19","R$ 8,66",1830313,97153
445,DESOGESTREL 75MCG GEN UNIAO 3X28CPR,UNIAO QUIMICA,"R$ 79,78","R$ 47,87",1830305,85242
446,"DROSPIRENONA+ETINILEST GEN 3/0,02MG 24CP EURO",ALTHAIA,"R$ 65,15","R$ 39,09",1838695,85245
447,OESTROGEL PUMP GEL 80G,BESINS HEALTHCARE BRASIL,"R$ 78,86","R$ 67,03",3700803,95923
448,ELANI CICLO C/21CPR,LIBBS,"R$ 66,97","R$ 56,92",9994055,106708
449,"Pozato Uni 1,5mg 1 Comprimido",LIBBS,"R$ 33,48","R$ 19,35",9991324,104012
450,SELENE C/3CART C/21CPR,EUROFARMA,"R$ 70,34","R$ 59,79",9991385,104078
451,SYSTEN SEQUIC/8 ADESIVOS,THERAMEX FARMACEUTICA LTDA,"R$ 146,15","R$ 124,23",548830,86146
452,NUVARING 1 SACHE C/1ANEL VAG + 1 APLICADOR,GRUNENTHAL,"R$ 113,07","R$ 96,11",9991697,104399
453,PRIMERA 20 C/21CPR,EUROFARMA,"R$ 41,50","R$ 35,28",800343,96984
454,"Primogyna 1mg, 28 drágeas",BAYER,"R$ 52,91","R$ 44,97",228816,88490
455,"Primogyna 2mg,28 drageas",BAYER,"R$ 105,77","R$ 89,90",1580736,89420
456,SYSTEN CONTI C/8 ADESIVOS,THERAMEX FARMACEUTICA LTDA,"R$ 159,53","R$ 135,60",9991358,104049
457,CERAZETTE 3 C/3X28 COMPR REVEST,GRUNENTHAL,"R$ 136,67","R$ 116,17",9991356,104047
458,DEPO-PROVERA 150MG SERINGA 1ML,PFIZER,"R$ 60,23","R$ 51,20",1838702,91933
459,DIENOGESTREL GEN 2MG 30CPR GERMED,MELCON,"R$ 52,96","R$ 37,90",1838706,91898
460,DIMINUT C/21CPR,LIBBS,"R$ 47,28","R$ 40,19",1838705,91897
461,DROSPIREN+ETINIL 3/0.3MG GEN C/21CPR GER,GERMED,"R$ 56,40","R$ 27,62",9995581,107146
462,DROSPIREN+ETINIL 3MG 21CPR EMS,EMS,"R$ 52,33","R$ 38,80",9991377,104068
463,ETINILESTRADIOL 15MCG + GESTODENO 60MCG GEN 28CPR BIOS,ACHE,"R$ 29,81","R$ 27,25",9408809,107145
464,EVRA C/3 ADESIVOS,JANSSEN-CILAG,"R$ 130,86","R$ 111,23",418857,87297
465,INDUX 50MG C/10CPR,EMS,"R$ 72,51","R$ 61,63",248608,68215
466,Iumi 3mg 20mg 72 S,LIBBS,"R$ 180,62","R$ 145,66",650312,90613
