,ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
8356,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
8357,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
8358,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
8359,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
8360,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
8361,7899026457645,Creme de Tratamento Elseve Reparação Total 5+ 300g,Elseve,Drogaven,25.49,25.49,0.0,Creme de Tratamento Elseve Reparação Total 5+ 300g
8362,8429420197985,Protetor Solar Facial Isdin Fusion Water FPS 60+ com 50mL,Fotoprotector ISDIN,Drogaven,92.99,92.99,0.0,Protetor Solar Facial Isdin Fusion Water FPS 60+ com 50mL
8363,7898949409939,Condicionador Tío Nacho Antiqueda Engrossador 415mL,Tío Nacho,Drogaven,34.69,34.69,0.0,Condicionador Tío Nacho Antiqueda Engrossador 415mL
8364,7898949409922,Shampoo Tío Nacho Antiqueda Engrossador 415mL,Tío Nacho,Drogaven,34.9,34.9,0.0,Shampoo Tío Nacho Antiqueda Engrossador 415mL
8365,7891150063440,Shampoo Seda Limpeza Micelar Flor de Lotus By Niina Secrets 325mL,Seda,Drogaven,10.69,10.69,0.0,Shampoo Seda Limpeza Micelar Flor de Lotus By Niina Secrets 325mL
8366,7506306241176,Desodorante Antitranspirante Dove Invisible Dry aerossol 150mL,Dove,Drogaven,19.96,19.96,0.0,Desodorante Antitranspirante Dove Invisible Dry aerossol 150mL
8367,7898947943589,Condicionador Truss La Moda Infusion 300mL,Truss,Drogaven,79.9,79.9,0.0,Condicionador Truss La Moda Infusion 300mL
8368,7898947943558,Shampoo Truss La Moda Infusion 300mL,Truss,Drogaven,69.9,69.9,0.0,Shampoo Truss La Moda Infusion 300mL
8369,7898953148718,"Escova de Madeira para Cabelo Escobel Escobella plástica, ecológica, ref.717",Escobel,Drogaven,7.49,7.49,0.0,"Escova de Madeira para Cabelo Escobel Escobella plástica, ecológica, ref.717"
8370,4005900707543,"Desodorante Antitranspirante Nivea Men Deep amadeirado, aerossol 150mL",Nivea,Drogaven,14.19,14.19,0.0,"Desodorante Antitranspirante Nivea Men Deep amadeirado, aerossol 150mL"
8371,7500435135030,Desodorante Antitranspirante Masculino Old Spice Pegador spray com 150mL,Old Spice,Drogaven,17.69,17.69,0.0,Desodorante Antitranspirante Masculino Old Spice Pegador spray com 150mL
8372,7892940000010,"Desodorante Feminino Adidas control, aerossol 150mL",Adidas,Drogaven,12.29,12.29,0.0,"Desodorante Feminino Adidas control, aerossol 150mL"
8373,7891182016223,Tintura Wella Koleston nº 20 preto,Wella,Drogaven,22.99,22.99,0.0,Tintura Wella Koleston nº 20 preto
8374,7899706134217,"Protetor Solar Corporal La Roche-posay Anthelios [XL]-protect FPS 70, sem cor 200mL",La Roche-Posay,Drogaven,103.49,103.49,0.0,"Protetor Solar Corporal La Roche-posay Anthelios [XL]-protect FPS 70, sem cor 200mL"
8375,7500435123884,Aparelho Prestobarba Ultragrip3 Gillette Feminino 2 Unidades,Gillette Prestobarba,Drogaven,14.35,14.35,0.0,Aparelho Prestobarba Ultragrip3 Gillette Feminino 2 Unidades
8376,7891317024369,"Sabonete Íntimo Eurofarma OAZ Diário gel, bisnaga com 200mL",OAZ,Drogaven,14.99,14.99,0.0,"Sabonete Íntimo Eurofarma OAZ Diário gel, bisnaga com 200mL"
8377,7791293033266,Desodorante Antitranspirante Dove Go Fresh Romã e Verbena aerossol 150mL,Dove,Drogaven,19.96,19.96,0.0,Desodorante Antitranspirante Dove Go Fresh Romã e Verbena aerossol 150mL
8378,7891024115107,Sabonete Antibacteriano Protex Cream líquido 250mL,Protex,Drogaven,13.49,13.49,0.0,Sabonete Antibacteriano Protex Cream líquido 250mL
8379,7896092000010,"Desodorante Median Dap sem perfume, creme 55g",Median,Drogaven,9.99,9.99,0.0,"Desodorante Median Dap sem perfume, creme 55g"
8380,7891150060883,Creme de Pentear Seda Babosa + Óleos Rayza Nicácio 300mL,Seda,Drogaven,10.49,10.49,0.0,Creme de Pentear Seda Babosa + Óleos Rayza Nicácio 300mL
8381,7500435154277,Condicionador Pantene Pro-V Bambu 250mL,Pantene Pro-V,Drogaven,25.99,25.99,0.0,Condicionador Pantene Pro-V Bambu 250mL
8382,7891150059856,Sabonete Corporal Glicerinado Lux Botanicals Flor de Verbena barra 85g,Lux,Drogaven,2.99,2.99,0.0,Sabonete Corporal Glicerinado Lux Botanicals Flor de Verbena barra 85g
8383,7702018983872,Aparelho para Barbear Gillette Prestobarba 3 Cool 2 unidades,Gillette,Drogaven,17.99,17.99,0.0,Aparelho para Barbear Gillette Prestobarba 3 Cool 2 unidades
8384,7891033930470,Condicionador Eudora Siàge Hair-Plastia 200mL,Eudora,Drogaven,44.99,44.99,0.0,Condicionador Eudora Siàge Hair-Plastia 200mL
8385,7891150066908,Sabonete Rexona Antibacterial Limpeza Profunda barra 84g,Rexona,Drogaven,2.99,2.99,0.0,Sabonete Rexona Antibacterial Limpeza Profunda barra 84g
8386,7891024035528,"Sabonete Antibacteriano Protex Nutri Protect Vitamina E barra, 6 unidades com 85g cada",Protex,Drogaven,20.9,20.9,0.0,"Sabonete Antibacteriano Protex Nutri Protect Vitamina E barra, 6 unidades com 85g cada"
8387,7891024111444,Creme Dental Anticárie Colgate Total 12 Clean Mint 4 unidades com 90g cada,Colgate,Drogaven,33.9,33.9,0.0,Creme Dental Anticárie Colgate Total 12 Clean Mint 4 unidades com 90g cada
8388,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,18.95,37.89,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
8389,7891350034639,"Desodorante Feminino Monange Hidratação Nutritiva frutas vermelhas, aerossol 90mL",Monange,Drogaven,10.99,10.99,0.0,"Desodorante Feminino Monange Hidratação Nutritiva frutas vermelhas, aerossol 90mL"
8390,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,23.15,46.29,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
8391,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
8392,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
8393,7898132980610,Condicionador Bio Extratus +Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,23.8,47.59,-0.5,Condicionador Bio Extratus +Liso 350mL
8394,7898126403491,Máscara Hidratante Bio Extratus Shitake Plus 250g,Bio Extratus Produtos Naturais,Drogaven,24.05,48.09,-0.5,Condicionador Bio Extratus Força com Pimenta 350mL
8395,7898126407550,Condicionador Bio Extratus Força com Pimenta 350mL,Bio Extratus,Drogaven,18.25,36.49,-0.5,Máscara Hidratante Bio Extratus Shitake Plus 250g
8396,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
8397,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
8398,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
8399,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
8400,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
8401,7891010579616,"Absorvente Sempre Livre Adapt Plus suave, com abas, pacote com 16 unidades",Sempre Livre,Drogaven,12.69,12.69,0.0,"Absorvente Sempre Livre Adapt Plus suave, com abas, pacote com 16 unidades"
8402,7891150078550,Loção Hidratante Dove Nutrição Essencial suave com 200mL,Dove,Drogaven,13.39,13.39,0.0,Loção Hidratante Dove Nutrição Essencial suave com 200mL
8403,7891010245238,"Solução Bucal Listerine Tartar Control zero álcool, menta suave com 250mL",Listerine,Drogaven,19.31,19.31,0.0,"Solução Bucal Listerine Tartar Control zero álcool, menta suave com 250mL"
8404,7898610374061,Coloração Haskell Excllusiv Color Pratic nº 6.7 chocolate,Haskell,Drogaven,28.85,28.85,0.0,Coloração Haskell Excllusiv Color Pratic nº 6.7 chocolate
8405,7896020160151,"Desodorante para Pés Tenys Pé original, jato seco 150mL",Tenys Pé,Drogaven,22.49,22.49,0.0,"Desodorante para Pés Tenys Pé original, jato seco 150mL"
8406,7891033926046,Shampoo Eudora Siàge Liso Intenso 250mL,Eudora,Drogaven,36.99,41.9,-0.12,Shampoo Eudora Siàge Liso Intenso 250mL
8407,7891150014138,Shampoo Anticaspa Clear Men Limpeza Diária 2 em 1 400mL,Clear,Drogaven,28.89,28.89,0.0,Shampoo Anticaspa Clear Men Limpeza Diária 2 em 1 400mL
8408,7896092000072,"Desodorante Median Dap sem perfume, roll-on 55mL",Median,Drogaven,10.19,10.19,0.0,"Desodorante Median Dap sem perfume, roll-on 55mL"
8409,7896108002519,Própolis Propovit Spray gengibre com 35mL,Propovit,Drogaven,14.99,14.99,0.0,Própolis Propovit Spray gengibre com 35mL
8410,7897930750043,Sabonete Galderma Soapex Essencial barra 80g,Soapex,Drogaven,23.59,23.59,0.0,Sabonete Galderma Soapex Essencial barra 80g
8411,7891150014121,Shampoo Anticaspa Clear Men Controle da Coceira 400mL,Clear,Drogaven,28.89,28.89,0.0,Shampoo Anticaspa Clear Men Controle da Coceira 400mL
8412,7896083411603,Hidratante Corporal Herbarium Óleo de Rosa Mosqueta Musquée 50mL,Herbarium,Drogaven,66.02,66.02,0.0,Hidratante Corporal Herbarium Óleo de Rosa Mosqueta Musquée 50mL
8413,7898567750277,"Folha Pronta para Depilação Facial DepiRoll argan oil, 16 unidades",DepiRoll,Drogaven,17.69,17.69,0.0,"Folha Pronta para Depilação Facial DepiRoll argan oil, 16 unidades"
8414,7891010253257,Hidratante Corporal Neutrogena Body Care Intensive Hidrata e Revitaliza 400mL,Neutrogena,Drogaven,38.39,38.39,0.0,Hidratante Corporal Neutrogena Body Care Intensive Hidrata e Revitaliza 400mL
8415,7899674022011,"Desodorante Antitranspirante Above Men sport energy, aerossol com 150mL",Above,Drogaven,8.99,8.99,0.0,"Desodorante Antitranspirante Above Men sport energy, aerossol com 150mL"
8416,7891150081215,Desodorante Antitranspirante Masculino Dove Men + Care Cuidado Total aerossol 250mL,Dove,Drogaven,25.99,25.99,0.0,Desodorante Antitranspirante Masculino Dove Men + Care Cuidado Total aerossol 250mL
8417,7898919703401,"Desodorante Masculino Soffie Men sport turbo, aerossol com 300mL",Soffie,Drogaven,18.9,18.9,0.0,"Desodorante Masculino Soffie Men sport turbo, aerossol com 300mL"
8418,7898587762564,Tintura sem Amônia L'Oréal Casting Creme Gloss nº 100 preto noite,L'Oréal Paris,Drogaven,29.99,29.99,0.0,Tintura sem Amônia L'Oréal Casting Creme Gloss nº 100 preto noite
8419,4005900522016,"Sabonete Hidratante Nivea orquídeas, barra 85g",Nivea,Drogaven,3.69,3.69,0.0,"Sabonete Hidratante Nivea orquídeas, barra 85g"
8420,7891142204370,"Protetor Solar Facial Episol Sec OC FPS 99, sem cor, toque seco com 60g",Episol,Drogaven,95.99,95.99,0.0,"Protetor Solar Facial Episol Sec OC FPS 99, sem cor, toque seco com 60g"
8421,7898647921139,"Grampo para Cabelo Bellesa n° 05, preto com 50 unidades",Bellesa,Drogaven,7.69,7.69,0.0,"Grampo para Cabelo Bellesa n° 05, preto com 50 unidades"
8422,7896902214941,"Sabonete Esfoliante Hidraderm erva-doce, líquido com 180mL",Hidraderm,Drogaven,26.49,26.49,0.0,"Sabonete Esfoliante Hidraderm erva-doce, líquido com 180mL"
8423,7898610375167,Máscara Pós-química Capilar Haskell Bananeira 300g,Haskell Cosméticos,Drogaven,54.29,54.29,0.0,Máscara Pós-química Capilar Haskell Bananeira 300g
8424,7702018072217,Aparelho de Depilação Gillette Venus Sensitive 2 unidades,Gillette,Drogaven,27.12,27.12,0.0,Aparelho de Depilação Gillette Venus Sensitive 2 unidades
8425,7899674022004,Desodorante Feminino Above Sport Energy aerossol com 150mL,Above,Drogaven,8.99,8.99,0.0,Desodorante Feminino Above Sport Energy aerossol com 150mL
8426,7891150044654,"Sabonete Dove Delicious Care karité, barra, 6 unidades com 90g cada",Dove,Drogaven,24.99,24.99,0.0,"Sabonete Dove Delicious Care karité, barra, 6 unidades com 90g cada"
8427,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,18.95,37.89,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
8428,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
8429,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,23.15,46.29,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
8430,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
8431,7899706170819,Shampoo Elseve Longo dos Sonhos 400mL,Elseve,Drogaven,25.99,25.99,0.0,Shampoo Elseve Longo dos Sonhos 400mL
8432,7500435209304,Shampoo Pantene Pro-V Miracles Equílibrio Raiz e Pontas 300mL,Pantene,Drogaven,26.9,26.9,0.0,Shampoo Pantene Pro-V Miracles Equílibrio Raiz e Pontas 300mL
8433,7898132980610,Condicionador Bio Extratus +Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,23.8,47.59,-0.5,Condicionador Bio Extratus +Liso 350mL
8434,7898126403491,Máscara Hidratante Bio Extratus Shitake Plus 250g,Bio Extratus,Drogaven,18.25,36.49,-0.5,Máscara Hidratante Bio Extratus Shitake Plus 250g
8435,7898126407550,Condicionador Bio Extratus Força com Pimenta 350mL,Bio Extratus Produtos Naturais,Drogaven,24.05,48.09,-0.5,Condicionador Bio Extratus Força com Pimenta 350mL
8436,7898132980764,Condicionador Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Óleo de Coco 250mL
8437,7614500010310,Chocolate Toblerone ao leite com 100g,Lacta,Drogaven,9.95,19.9,-0.5,CHOCOLATE TOBLERONE WHITE 100G
8438,7898132980726,Shampoo Umectante Bio Extratus Óleo de Coco 250mL,Bio Extratus Produtos Naturais,Drogaven,18.95,37.89,-0.5,Shampoo Umectante Bio Extratus Óleo de Coco 250mL
8439,7898132980825,Banho de Creme Bio Extratus Óleo de Coco 250g,Bio Extratus Produtos Naturais,Drogaven,17.2,34.39,-0.5,Banho de Creme Bio Extratus Óleo de Coco 250g
8440,7898132980603,Shampoo Bio Extratus + Liso 350mL,Bio Extratus Produtos Naturais,Drogaven,24.65,49.29,-0.5,Shampoo Bio Extratus + Liso 350mL
8441,7702018037865,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 2 unidades,Gillette,Drogaven,27.99,27.99,0.0,Carga de Aparelho para Barbear Gillette Mach3 Sensitive 2 unidades
8442,7791293038261,"Desodorante Antitranspirante Rexona Men Clinical clean, aerossol 55mL",Rexona,Drogaven,7.99,7.99,0.0,"Desodorante Antitranspirante Rexona Men Clinical clean, aerossol 55mL"
8443,7891150075276,Shampoo Anticaspa Clear Men Cabelo e Barba 200mL,Clear,Drogaven,18.5,18.5,0.0,Shampoo Anticaspa Clear Men Cabelo e Barba 200mL
8444,7891010245085,"Absorvente Interno Sempre Livre O.B. ProComfort médio, 16 unidades",Sempre Livre,Drogaven,17.89,17.89,0.0,"Absorvente Interno Sempre Livre O.B. ProComfort médio, 16 unidades"
8445,7891035024214,Repelente Super Repelex loção 200mL,Repelex,Drogaven,22.99,22.99,0.0,Repelente Super Repelex loção 200mL
8446,7501007413921,Shampoo Pantene Pro-V Hidratação 400mL,Pantene,Drogaven,27.19,27.19,0.0,Shampoo Pantene Pro-V Hidratação 400mL
8447,7898958060848,"Elástico para Cabelo Bellesa meia, preto com 6 unidades",Bellesa,Drogaven,4.49,4.49,0.0,"Elástico para Cabelo Bellesa meia, preto com 6 unidades"
8448,7899026459908,Condicionador Elseve Reparação Total 5+ 400mL,Elseve,Drogaven,30.9,30.9,0.0,Condicionador Elseve Reparação Total 5+ 400mL
8449,7891150071827,Enxaguante Bucal Close Up Ice Proteção 360° Fresh 250mL,Closeup,Drogaven,11.87,11.87,0.0,Enxaguante Bucal Close Up Ice Proteção 360° Fresh 250mL
8450,7896044936923,Desodorante Antiperspirante Giovanna Baby Classic aerossol 150mL,Giovanna Baby,Drogaven,16.39,16.39,0.0,Desodorante Antiperspirante Giovanna Baby Classic aerossol 150mL
8451,7891268400014,Antisséptico Bucal Listerine Cool Mint hortelã 250mL,Listerine,Drogaven,16.69,16.69,0.0,Antisséptico Bucal Listerine Cool Mint hortelã 250mL
8452,7891055803509,"Escova Dental Condor Trip macia, sortida, leve 2 pague 1",Condor Indústria,Drogaven,6.79,6.79,0.0,"Escova Dental Condor Trip macia, sortida, leve 2 pague 1"
8453,7898919703340,Desodorante Feminino Soffie Flower aerossol com 300mL,Soffie,Drogaven,18.9,18.9,0.0,Desodorante Feminino Soffie Flower aerossol com 300mL
8454,7891150037564,Shampoo Seda Jóias da Natureza Chá Verde e Cítricos 325mL,Seda,Drogaven,10.69,10.69,0.0,Shampoo Seda Jóias da Natureza Chá Verde e Cítricos 325mL
8455,7898958060824,"Elástico para Cabelo Bellesa G, meia, marrom com 6 unidades",Bellesa,Drogaven,4.49,4.49,0.0,"Elástico para Cabelo Bellesa G, meia, marrom com 6 unidades"
8456,7894650079423,Repelente Off! Family loção com 100mL,Off!,Drogaven,24.19,24.19,0.0,Repelente Off! Family loção com 100mL
8457,7891010253929,Hidratante Corporal Neutrogena Body Care Intensive Hidrata e Suaviza 200mL,Neutrogena,Drogaven,19.9,19.9,0.0,Hidratante Corporal Neutrogena Body Care Intensive Hidrata e Suaviza 200mL
8458,7898610373972,Coloração Haskell Excllusiv Color Pratic nº 4.0 castanho médio,Haskell,Drogaven,28.85,28.85,0.0,Coloração Haskell Excllusiv Color Pratic nº 4.0 castanho médio
8459,7898930283265,Creme Fixador de Dentaduras Fixodent Original 2 unidades com 21g,Fixodent,Drogaven,49.35,49.35,0.0,Creme Fixador de Dentaduras Fixodent Original 2 unidades com 21g
8460,7898040324438,Loção para Pernas e Pés FleTop 200mL,Fletop,Drogaven,55.95,55.95,0.0,Loção para Pernas e Pés FleTop 200mL
8461,7891010604349,"Protetor Diário Carefree Todo Dia sem perfume, pacote com 80 unidades",Carefree,Drogaven,25.99,25.99,0.0,"Protetor Diário Carefree Todo Dia sem perfume, pacote com 80 unidades"
8462,7891350033434,"Tintura Creme Biocolor mini, nº 3.0 castanho escuro chique",Biocolor,Drogaven,9.99,11.99,-0.17,"Tintura Creme Biocolor mini, nº 3.0 castanho escuro chique"
8463,7896902217614,Glicerina Farmax pura com 100mL,Farmax,Drogaven,7.5,7.5,0.0,Glicerina Farmax pura com 100mL
8464,7891010039783,"Protetor Diário Carefree Todo Dia sem perfume, pacote com 40 unidades",Carefree,Drogaven,16.99,16.99,0.0,"Protetor Diário Carefree Todo Dia sem perfume, pacote com 40 unidades"
8465,7898392800178,Repelente Exposis Extrême gel 100mL,Exposis,Drogaven,64.9,64.9,0.0,Repelente Exposis Extrême gel 100mL
8466,7896015525804,"Creme Fixador de Dentadura Corega Ultra sem sabor, leve 68g pague 50g",Corega,Drogaven,76.79,76.79,0.0,"Creme Fixador de Dentadura Corega Ultra sem sabor, leve 68g pague 50g"
8467,7898132984830,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL",Bio Extratus,Drogaven,18.95,37.89,-0.5,"Shampoo Nutritivo Bio Extratus Mel, Chia e Colágeno 250mL"
8468,7898132980900,Finalizador Bio Extratus Shitake Dia e Noite 250g,Bio Extratus Produtos Naturais,Drogaven,23.15,46.29,-0.5,Finalizador Bio Extratus Shitake Dia e Noite 250g
8469,4005900521910,"Sabonete Hidratante Nivea leite, barra 85g",Nivea,Drogaven,3.69,3.69,0.0,"Sabonete Hidratante Nivea leite, barra 85g"
8470,7898126400278,Condicionador Bio Extratus Neutro Brilho Natural 250mL,Bio Extratus Produtos Naturais,Drogaven,18.9,37.79,-0.5,Condicionador Bio Extratus Neutro Brilho Natural 250mL
8471,7898132980641,Máscara Antifrizz Bio Extratus + Liso 250g,Bio Extratus Produtos Naturais,Drogaven,18.25,36.49,-0.5,Máscara Antifrizz Bio Extratus + Liso 250g
8472,7896020160052,"Desodorante para Pés Tenys Pé original, talco 100g",Tenys Pé,Drogaven,13.19,13.19,0.0,"Desodorante para Pés Tenys Pé original, talco 100g"
